search_label,expected_id,payload_json
경기 안산시 상록구 사동 1157 중식 120000000만원 20.0평,603,"{""totalAmount"": 12000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [2], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""안산시"", ""dongName"": ""상록구""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""중식""}"
서울 강서구 화곡로 398 기타서비스 35000000만원 25.8평,604,"{""totalAmount"": 3500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""강서구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
울산 북구 매산로 65 치킨 75000000만원 12.7평,605,"{""totalAmount"": 7500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""울산"", ""gunName"": ""북구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 중랑구 상봉동 268-51 일식 8500000만원 7.0평,606,"{""totalAmount"": 850, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": ""상봉동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""일식""}"
경기 구리시 원수택로 23 한식 26000000만원 14.8평,607,"{""totalAmount"": 2600, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""구리시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
인천 남동구 백범로247번길 15 한식 50000000만원 14.8평,608,"{""totalAmount"": 5000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""남동구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
울산 남구 삼산동 1575-17 제과제빵 90000000만원 25.8평,609,"{""totalAmount"": 9000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""울산"", ""gunName"": ""남구"", ""dongName"": ""삼산동""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""제과제빵""}"
인천 동구 송현로 치킨 55000000만원 12.7평,610,"{""totalAmount"": 5500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""동구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경기 김포시 마산동 651-6 서양식 80000000만원 12.7평,611,"{""totalAmount"": 8000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""마산동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
서울 영등포구 당산동2가 147-4 한식 22000000만원 17.9평,612,"{""totalAmount"": 2200, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""영등포구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
서울 서초구 나루터로15길 22 이미용 65000000만원 20.0평,613,"{""totalAmount"": 6500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""서초구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""이미용""}"
경기 수원시 영통구 봉영로 1576 서양식 66000000만원 24.8평,614,"{""totalAmount"": 6600, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""영통구""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""서양식""}"
인천 연수구 먼우금로83번길 12 한식 68000000만원 20.0평,615,"{""totalAmount"": 6800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""연수구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""한식""}"
경기 고양시 일산동구 장항동 746-1 커피 50000000만원 12.7평,616,"{""totalAmount"": 5000, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산동구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경기 광명시 기아로 23 치킨 46000000만원 14.8평,617,"{""totalAmount"": 4600, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""광명시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경기 용인시 기흥구 흥덕중앙로 55 서양식 50000000만원 34.8평,618,"{""totalAmount"": 5000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""용인시"", ""dongName"": ""기흥구""}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""서양식""}"
대구 달서구 상화북로5길 46 치킨 60000000만원 20.0평,619,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대구"", ""gunName"": ""달서구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경기 남양주시 다산2동 서양식 159990000만원 23.9평,620,"{""totalAmount"": 15999, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""남양주시"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 이천시 이섭대천로1217번길 16 서양식 110000000만원 11.8평,621,"{""totalAmount"": 11000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""이천시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 화성시 반송동 41-5 커피 4294967295만원 13.9평,622,"{""totalAmount"": 429497, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""반송동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경기 화성시 반송동 41-5 커피 120000000만원 13.9평,623,"{""totalAmount"": 12000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""반송동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
서울 광진구 아차산로29길 75 한식 100000000만원 5.8평,624,"{""totalAmount"": 10000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""광진구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
경남 창원시 성산구 중앙대로 55 한식 10000000만원 28.8평,625,"{""totalAmount"": 1000, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""창원시"", ""dongName"": ""성산구""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""한식""}"
부산 사하구 낙동대로550번길 16 일식 135000000만원 12.7평,626,"{""totalAmount"": 13500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""사하구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""일식""}"
대구 수성구 중동 111-3 피자 13000000만원 10.0평,627,"{""totalAmount"": 1300, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대구"", ""gunName"": ""수성구"", ""dongName"": ""중동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""피자""}"
경기 성남시 수정구 수정로 180 커피 30000000만원 30.0평,628,"{""totalAmount"": 3000, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""수정구""}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""커피""}"
충북 청주시 서원구 내수동로 89 기타서비스 50000000만원 46.1평,629,"{""totalAmount"": 5000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""서원구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
경기 부천시 중동 1147-1 기타서비스 90000000만원 50.0평,630,"{""totalAmount"": 9000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""부천시"", ""dongName"": ""중동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
서울 영등포구 영신로9길 22 한식 35000000만원 20.0평,631,"{""totalAmount"": 3500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""영등포구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""한식""}"
경기 광명시 철산로 36 이미용 200000000만원 40.0평,632,"{""totalAmount"": 20000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""광명시"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""이미용""}"
경기 화성시 남양읍 시청로45번길 3-3 패스트푸드 15050000만원 14.8평,633,"{""totalAmount"": 1505, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""남양읍""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""패스트푸드""}"
경기 화성시 남양읍 시청로45번길 3-3 패스트푸드 15000000만원 14.8평,634,"{""totalAmount"": 1500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""남양읍""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""패스트푸드""}"
서울 서대문구 남가좌동 338-15 한식 70000000만원 50.0평,635,"{""totalAmount"": 7000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""서대문구"", ""dongName"": ""남가좌동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""한식""}"
경기 시흥시 목감동 커피 60220000만원 25.8평,636,"{""totalAmount"": 6022, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""목감동""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""커피""}"
경기 시흥시 중심상가2길 12-8 커피 110000000만원 14.8평,637,"{""totalAmount"": 11000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경남 창원시 성산구 마디미로 28 한식 7000000만원 8.8평,639,"{""totalAmount"": 700, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""창원시"", ""dongName"": ""성산구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
서울 구로구 디지털로 300 이미용 91500000만원 34.8평,640,"{""totalAmount"": 9150, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""구로구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""이미용""}"
대전 서구 도안동 987 서양식 80000000만원 40.0평,641,"{""totalAmount"": 8000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""대전"", ""gunName"": ""서구"", ""dongName"": ""도안동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""서양식""}"
울산 남구 신정동 155-12 한식 20000000만원 14.8평,642,"{""totalAmount"": 2000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""울산"", ""gunName"": ""남구"", ""dongName"": ""신정동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
부산 영도구 봉래동1가 51-4 서양식 22000000만원 10.0평,643,"{""totalAmount"": 2200, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""영도구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경남 양산시 물금읍 백호로 96 nan 48000000만원 61.8평,644,"{""totalAmount"": 4800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""양산시"", ""dongName"": ""물금읍""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""nan""}"
경남 김해시 인제로200번길 25 치킨 10000000만원 50.0평,645,"{""totalAmount"": 1000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""김해시"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""치킨""}"
경기 양평군 용문면 다문북길 81 한식 50000000만원 10.0평,646,"{""totalAmount"": 5000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""양평군"", ""dongName"": ""용문면""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
부산 동래구 명장로 151 nan 45000000만원 37.0평,647,"{""totalAmount"": 4500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""동래구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""nan""}"
서울 관악구 남부순환로 1868 서양식 117000000만원 11.8평,648,"{""totalAmount"": 11700, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""관악구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
서울 성북구 보문로13다길 21 치킨 45000000만원 7.9평,649,"{""totalAmount"": 4500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""성북구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 성북구 보문로13다길 21 치킨 45000000만원 7.9평,650,"{""totalAmount"": 4500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""성북구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
부산 동래구 명장로 151 기타서비스 45000000만원 37.0평,651,"{""totalAmount"": 4500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""동래구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
서울 서대문구 명지대1나길 1 nan 40000000만원 18.8평,652,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""서대문구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""nan""}"
경기 오산시 문헌공로 3 제과제빵 120000000만원 20.0평,653,"{""totalAmount"": 12000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""오산시"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""제과제빵""}"
