label,status,hit,latency_ms,expected_id,top5_ids,top5_names,used_payload_json
경기 하남시 감일백제로83번길 24 14 80000000만원,200,0,81.8,2330,"[1117, 794, 2161, 737, 401]","['파스타입니다', '블랙캡피자', '에바돈가츠', 'THE진국', '큰맘할매순대국']","{""totalAmount"": 80000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [14], ""address"": {""sidoName"": ""경기"", ""gunName"": ""하남시"", ""dongName"": ""감일백제로83번길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 송파구 문정동 37 60000000만원,200,1,59.4,2329,"[2662, 2185, 2329]","['붐바타', '비비큐', '비비큐']","{""totalAmount"": 60000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""서울"", ""gunName"": ""송파구"", ""dongName"": ""문정동""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 1}"
경기 김포시 구래동 6886-6 14 25000000만원,200,0,81.9,2328,"[2491, 2413, 1356, 1724, 2838]","['힘난다버거', '백돈', '김순례 닭강정', '메가엠지씨커피(MEGA MGC COFFEE)', '백스비어']","{""totalAmount"": 25000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [14], ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""구래동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SPECIAL_COMMERCIAL"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
전북 전주시 완산구 효자동3가 1535-4 35 50000000만원,200,1,61.0,2327,[2327],['루비'],"{""totalAmount"": 50000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [35], ""address"": {""sidoName"": ""전북"", ""gunName"": ""전주시"", ""dongName"": ""완산구""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SPECIAL_COMMERCIAL"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 남양주시 다산동 6184-4 42 50000000만원,200,0,73.1,2326,"[2156, 1270, 1947, 1942, 2155]","['별내 자연광 하이5 렌탈스튜디오', '돌고래', '쓰다가게 ', 'JD필라테스 앤 PT', '별내 자연광 하이5 렌틸스튜디오']","{""totalAmount"": 50000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""경기"", ""gunName"": ""남양주시"", ""dongName"": ""다산동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""PARKING"", ""SPECIAL_COMMERCIAL"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 김포시 구래동 6886-6 14 27000000만원,200,0,159.0,2325,"[2491, 2413, 1356, 1724, 2838]","['힘난다버거', '백돈', '김순례 닭강정', '메가엠지씨커피(MEGA MGC COFFEE)', '백스비어']","{""totalAmount"": 27000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [14], ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""구래동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SPECIAL_COMMERCIAL"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
충북 청주시 서원구 사창동 413 35 65000000만원,200,1,95.4,2324,"[2324, 1919, 629]","['맥주바켓충북대점', '99%', '코코아']","{""totalAmount"": 65000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [35], ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""서원구""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 부천시 부일로459번길 32 35 265000000만원,200,1,75.5,2323,[2323],['스마일맥주'],"{""totalAmount"": 265000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [35], ""address"": {""sidoName"": ""경기"", ""gunName"": ""부천시"", ""dongName"": ""부일로459번길""}, ""exclusiveArea"": ""OVER_30"", ""option"": [""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 양천구 공항대로 538 27 80000000만원,200,0,77.4,2322,[],[],"{""totalAmount"": 80000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [27], ""address"": {""sidoName"": ""서울"", ""gunName"": ""양천구"", ""dongName"": ""공항대로""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경남 양산시 번영로 123 42 50000000만원,200,1,58.2,2321,[2321],['대웅축산'],"{""totalAmount"": 50000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""경남"", ""gunName"": ""양산시"", ""dongName"": ""번영로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 남양주시 진접읍 장현천로 28 42 100000000만원,200,1,100.2,2320,"[1036, 2320, 1451, 1977, 1942]","['본어게인', '보글보글김치찌개', '로그', '똥개해산물포차 ', 'JD필라테스 앤 PT']","{""totalAmount"": 100000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""경기"", ""gunName"": ""남양주시"", ""dongName"": ""진접읍""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 4}"
인천 미추홀구 주안동 204-2 42 80000000만원,500,0,60.2,2319,[],[],"{""totalAmount"": 80000000, ""monthlyAvgSales"": ""RANGE_50M_100M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""인천"", ""gunName"": ""미추홀구"", ""dongName"": ""주안동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
인천 미추홀구 주안동 204-2 42 90000000만원,500,0,56.7,2318,[],[],"{""totalAmount"": 90000000, ""monthlyAvgSales"": ""RANGE_50M_100M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""인천"", ""gunName"": ""미추홀구"", ""dongName"": ""주안동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
인천 중구 운서로7번길 4-23 42 18000000만원,200,1,77.1,2317,"[2317, 1554, 1376, 1746, 1745]","['밥을만드는사람', '짱구분식', '움식당', '바다의시간', '바다의시간']","{""totalAmount"": 18000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""인천"", ""gunName"": ""중구"", ""dongName"": ""운서로7번길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 시흥시 정왕동 1853-5 57 42000000만원,200,0,101.6,2316,"[2537, 816, 1322, 2690, 2576]","['월하 시흥점', '위너원스터디카페', '위너원스터디카페', 'KBS당구클럽', '포어스사진관']","{""totalAmount"": 42000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [57], ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""정왕동""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
충북 진천군 덕산읍 예지1길 42 55000000만원,200,1,58.7,2315,[2315],['장금이 감자탕'],"{""totalAmount"": 55000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""충북"", ""gunName"": ""진천군"", ""dongName"": ""덕산읍""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 성동구 무학로2길 15 125000000만원,200,1,71.5,2314,[2314],['종로계림닭도리탕원조'],"{""totalAmount"": 125000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""무학로2길""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 4}"
경기 시흥시 비둘기공원2길 17 42 35000000만원,200,1,95.0,2313,"[3299, 2535, 2537, 816, 2313]","['시흥대야역꽃집', '고잔냉삼', '월하 시흥점', '위너원스터디카페', '시흥국수김밥메이드인헬퍼']","{""totalAmount"": 35000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""비둘기공원2길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
광주 광산구 월계동 830-12 15 11000000만원,200,0,77.0,2312,[2060],['세븐일레븐'],"{""totalAmount"": 11000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""address"": {""sidoName"": ""광주"", ""gunName"": ""광산구"", ""dongName"": ""월계동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
충북 청주시 서원구 사창동 35 65000000만원,200,1,1062.0,2311,"[810, 689, 2311]","['스타덤PC', '성수미술관', '맥주바켓(맥주Barket)']","{""totalAmount"": 65000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [35], ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""서원구""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 노원구 공릉로 221 14 70000000만원,200,0,60.9,2310,"[3001, 2995, 1248, 2994]","['맘스터치 피자앤치킨 광운대점', '카페콩투어', '삼시족발', '카페콩투어']","{""totalAmount"": 70000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [14], ""address"": {""sidoName"": ""서울"", ""gunName"": ""노원구"", ""dongName"": ""공릉로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
대전 대덕구 선비마을로23번길 67 41 90000000만원,200,1,62.5,2309,"[2379, 2309]","['고피자(GOPIZZA)', '고피자(GOPIZZA)']","{""totalAmount"": 90000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [41], ""address"": {""sidoName"": ""대전"", ""gunName"": ""대덕구"", ""dongName"": ""선비마을로23번길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
부산 사하구 낙동대로 280 15 70000000만원,200,1,72.8,2308,[2308],['와플칸'],"{""totalAmount"": 70000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""address"": {""sidoName"": ""부산"", ""gunName"": ""사하구"", ""dongName"": ""낙동대로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
부산 사상구 백양대로700번길 8 37 15000000만원,200,1,63.5,2307,[2307],['멕시카나'],"{""totalAmount"": 15000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""부산"", ""gunName"": ""사상구"", ""dongName"": ""백양대로700번길""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 부천시 길주로 111 8 256180000만원,200,1,69.2,2306,"[1238, 2306, 1502, 1464, 1242]","['포미키친', '뉴욕바닷가재 부천 상동점', '소금스파', '소금스파', '포미키친']","{""totalAmount"": 256180000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [8], ""address"": {""sidoName"": ""경기"", ""gunName"": ""부천시"", ""dongName"": ""길주로""}, ""exclusiveArea"": ""OVER_30"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SPECIAL_COMMERCIAL"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 화성시 동탄대로 181 26 40000000만원,200,1,92.8,2305,"[2618, 1056, 1954, 2305, 2304]","['신사우 물갈비', '강군닭발 동탄호수점', '창화당 동탄점', '블리스', '블리스']","{""totalAmount"": 40000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [26], ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""동탄대로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 화성시 동탄대로 181 26 2020360000만원,200,1,76.9,2304,"[2618, 1056, 1954, 2305, 2304]","['신사우 물갈비', '강군닭발 동탄호수점', '창화당 동탄점', '블리스', '블리스']","{""totalAmount"": 2020360000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [26], ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""동탄대로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
광주 광산구 첨단중앙로182번길 90 15 95000000만원,200,1,57.5,2303,"[1916, 2303, 1915, 1885]","['베지풀', '베지풀', '베지풀', '베지풀']","{""totalAmount"": 95000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""address"": {""sidoName"": ""광주"", ""gunName"": ""광산구"", ""dongName"": ""첨단중앙로182번길""}, ""exclusiveArea"": ""OVER_30"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
대전 서구 도마로 22 35 70000000만원,200,1,65.2,2302,"[1761, 2302, 960]","['디퍼센트', '한올', '댄디마라 서구점']","{""totalAmount"": 70000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [35], ""address"": {""sidoName"": ""대전"", ""gunName"": ""서구"", ""dongName"": ""도마로""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""EMPLOYEE_TAKEOVER"", ""SPECIAL_COMMERCIAL"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
인천 부평구 삼산1동 37 90000000만원,200,0,51.6,2301,"[2149, 2340, 2300, 2299]","['메가엠지씨커피(MEGA MGC COFFEE)', '굽네치킨', '굽네치킨', '굽네치킨']","{""totalAmount"": 90000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""인천"", ""gunName"": ""부평구"", ""dongName"": ""삼산1동""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
인천 부평구 삼산1동 37 90000000만원,200,1,58.4,2300,"[2149, 2340, 2300, 2299]","['메가엠지씨커피(MEGA MGC COFFEE)', '굽네치킨', '굽네치킨', '굽네치킨']","{""totalAmount"": 90000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""인천"", ""gunName"": ""부평구"", ""dongName"": ""삼산1동""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
인천 부평구 삼산1동 37 90000000만원,200,1,77.2,2299,"[2149, 2340, 2300, 2299]","['메가엠지씨커피(MEGA MGC COFFEE)', '굽네치킨', '굽네치킨', '굽네치킨']","{""totalAmount"": 90000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""인천"", ""gunName"": ""부평구"", ""dongName"": ""삼산1동""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 서초구 잠원동 42 160000000만원,200,1,67.7,2298,"[2919, 390, 2298]","['제주면장', '아이센스리그PC방', '제주면장']","{""totalAmount"": 160000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""서초구"", ""dongName"": ""잠원동""}, ""exclusiveArea"": ""OVER_30"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""EMPLOYEE_TAKEOVER"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 용산구 이태원2동 63 200000000만원,200,1,66.0,2297,"[2972, 1316, 2986, 1584, 2297]","['프루프인더커피', 'ondo', '슬로우슬로우', '343&팀프', '프루프인더커피']","{""totalAmount"": 200000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""서울"", ""gunName"": ""용산구"", ""dongName"": ""이태원2동""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
